VRN,NICK,TTIME,LAT,LON,FLATTIRE,ACCURACY,STOPLINEVIOLATION,OBDABSENGLOAD,FUELLVLINPUT,BSMLAT,BSMLON,DRVBEHAVIOR,DISABLEDVEHICLE,ACCELPOS,GETONDOWN,EQURATIO,HAZARDLIGHTS,COOLANTTEMP,HLTURN,HUTURN,HRTURN,HSTART,HSTOP,HDECEL,HACCEL,TROUBLE,V2XTID,DISTANCE,TRIPSEQ,OBDSPEED,OBDRPM,OBDVOLT,OBDFUELRATE,MDISTANCE,MFCO,GPSSPEED,HEADING,DTC,OBDDIST,PEDESSTAT,PEDESEVENTTERMINALTIME,PEDESCLEARTERMINALTIME,COLLISTAT,COLLIEVENTTERMINALTIME,COLLICLEARTERMINALTIME,ESTOPSTAT,ESTOPEVENTTIME,ESTOPFINTIME,ESTOPCMDSOURCE,ESTOPBRAKEDISTANCE,ESTOPBRAKETIME
1516,test,2018/08/21 01:02:02,37.46119,126.9226,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4.3980,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:03,37.46026,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,2.8668,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:04,37.46168,126.9204,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,6.3946,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:05,37.46013,126.9249,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5.6051,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:06,37.46112,126.9233,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,6.6259,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:07,37.46158,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,7.6292,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:08,37.46021,126.9205,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2.2855,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:09,37.46198,126.9239,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,3.3049,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:10,37.46119,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,7.3062,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:11,37.46190,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,6.7275,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:12,37.46100,126.9213,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,3.3121,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:13,37.46141,126.9219,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,8.1957,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:14,37.46112,126.9224,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,1.1206,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:15,37.46095,126.9231,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,8.1970,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:16,37.46170,126.9200,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,3.9690,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:17,37.46094,126.9201,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,9.4104,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:18,37.46142,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,9.3910,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:19,37.46075,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,5.0179,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:20,37.46055,126.9204,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2.8644,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:21,37.46075,126.9246,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,0.3139,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:22,37.46015,126.9240,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,0.0270,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:23,37.46102,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,2.0026,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:24,37.46046,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,8.0854,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:25,37.46074,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,3.3702,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:26,37.46138,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0.4362,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:27,37.46008,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,9.7397,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:28,37.46018,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1.8958,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:29,37.46173,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2.3615,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:30,37.46163,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4.4648,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:31,37.46023,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,4.6564,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:32,37.46097,126.9229,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,9.1687,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:33,37.46031,126.9234,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,9.5075,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:34,37.46164,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,0.8338,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:35,37.46142,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,3.0292,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:36,37.46177,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,9.3180,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:37,37.46163,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,7.8049,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:38,37.46121,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,0.9170,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:39,37.46193,126.9205,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,4.9936,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:40,37.46077,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,8.5746,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:41,37.46032,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,4.0202,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:42,37.46001,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,2.2048,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:43,37.46101,126.9229,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1.6865,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:44,37.46104,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,8.8074,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:45,37.46095,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,4.8358,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:46,37.46048,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,7.6015,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:47,37.46115,126.9229,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,8.8105,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:48,37.46001,126.9235,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,6.5365,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:49,37.46031,126.9240,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,8.0726,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:50,37.46113,126.9220,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,9.9551,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:51,37.46098,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6.7648,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:52,37.46056,126.9226,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,7.2683,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:53,37.46156,126.9204,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,5.8156,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:54,37.46019,126.9247,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,0.1369,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:55,37.46130,126.9212,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,2.6308,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:56,37.46145,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,5.4093,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:57,37.46110,126.9244,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,8.7077,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:58,37.46121,126.9202,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,5.4979,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:02:59,37.46104,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,9.3924,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:00,37.46059,126.9235,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4.4371,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:01,37.46043,126.9202,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,7.3688,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:02,37.46173,126.9225,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6.2413,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:03,37.46169,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,0.3807,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:04,37.46156,126.9244,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,4.8611,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:05,37.46134,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,5.2280,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:06,37.46144,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,6.4144,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:07,37.46141,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4.1753,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:08,37.46179,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,1.5088,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:09,37.46091,126.9225,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,6.3610,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:10,37.46094,126.9231,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,2.6117,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:11,37.46116,126.9204,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,7.0883,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:12,37.46177,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,7.8200,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:13,37.46197,126.9234,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,9.2975,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:14,37.46053,126.9235,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5.6310,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:15,37.46073,126.9217,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,1.7083,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:16,37.46144,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2.2827,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:17,37.46001,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4.9233,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:18,37.46020,126.9224,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,5.0450,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:19,37.46026,126.9209,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,0.0080,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:20,37.46169,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,7.2060,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:21,37.46148,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,6.4798,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:22,37.46017,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,5.5004,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:23,37.46065,126.9217,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,3.1702,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:24,37.46082,126.9205,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,4.4062,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:25,37.46067,126.9237,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,9.4123,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:26,37.46182,126.9220,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,5.0751,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:27,37.46005,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.8345,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:28,37.46103,126.9204,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,4.8036,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:29,37.46035,126.9200,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,4.5753,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:30,37.46042,126.9224,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,2.2388,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:31,37.46129,126.9245,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,0.0211,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:32,37.46114,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,5.9063,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:33,37.46061,126.9236,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,6.3623,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:34,37.46076,126.9201,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,8.7879,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:35,37.46046,126.9230,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,9.5552,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:36,37.46087,126.9235,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,4.0573,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:37,37.46050,126.9239,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,0.1430,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:38,37.46111,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,3.6910,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:39,37.46020,126.9226,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,8.7703,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:40,37.46017,126.9236,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,5.5862,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:41,37.46057,126.9220,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,2.3049,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:42,37.46068,126.9221,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,6.7803,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:43,37.46119,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,4.6119,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:44,37.46152,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,7.1271,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:45,37.46077,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,6.0474,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:46,37.46114,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,8.4149,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:47,37.46081,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1.8410,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:48,37.46198,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,3.5836,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:49,37.46015,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,7.4795,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:50,37.46077,126.9237,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,6.2884,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:51,37.46078,126.9221,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,2.2570,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:52,37.46018,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9.4858,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:53,37.46016,126.9234,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,4.2527,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:54,37.46042,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,4.5503,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:55,37.46094,126.9230,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,1.2827,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:56,37.46051,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,6.3965,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:57,37.46031,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,9.1658,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:58,37.46079,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2.0184,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:03:59,37.46019,126.9225,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,6.0090,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:00,37.46188,126.9224,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5.1929,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:01,37.46134,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,4.7275,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:02,37.46105,126.9233,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,9.6175,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:03,37.46030,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,7.5049,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:04,37.46043,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4.5204,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:05,37.46068,126.9201,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,2.1455,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:06,37.46058,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,8.3102,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:07,37.46053,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,8.0908,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:08,37.46031,126.9213,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,5.3270,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:09,37.46005,126.9226,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,6.6136,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:10,37.46063,126.9239,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,6.7933,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:11,37.46174,126.9229,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,9.2649,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:12,37.46071,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2.9581,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:13,37.46192,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,6.3593,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:14,37.46103,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,8.7654,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:15,37.46099,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,8.6817,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:16,37.46058,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,2.4669,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:17,37.46143,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,6.5297,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:18,37.46052,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,2.1455,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:19,37.46105,126.9229,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6.1606,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:20,37.46152,126.9247,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,8.9667,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:21,37.46127,126.9230,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,5.7949,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:22,37.46118,126.9212,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,1.7772,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:23,37.46103,126.9237,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,5.4704,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:24,37.46197,126.9220,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,2.5382,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:25,37.46040,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,8.5695,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:26,37.46057,126.9205,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,3.2001,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:27,37.46067,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,5.8119,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:28,37.46153,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,4.4714,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:29,37.46189,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7.2131,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:30,37.46026,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2.9574,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:31,37.46053,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,3.7515,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:32,37.46183,126.9201,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,3.3033,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:33,37.46178,126.9204,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,6.2075,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:34,37.46008,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4.6764,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:35,37.46123,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,3.3188,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:36,37.46001,126.9250,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,9.8397,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:37,37.46078,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1.5922,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:38,37.46058,126.9221,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,4.2121,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:39,37.46157,126.9231,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,8.5024,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:40,37.46172,126.9236,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,2.3533,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:41,37.46027,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,4.7767,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:42,37.46088,126.9213,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,0.7746,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:43,37.46018,126.9206,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1.8363,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:44,37.46119,126.9206,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,5.6323,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:45,37.46019,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,3.3453,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:46,37.46105,126.9231,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1.9605,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:47,37.46080,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,5.5093,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:48,37.46147,126.9239,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,9.3907,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:49,37.46104,126.9203,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,9.7652,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 01:04:50,37.46090,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0.1970,,,,,,,,,,,,,,,,,
