collect_day,good_id,pum_id,pum_name,good_name,sales_price,discount_price,benifit
2018-06-01,1250027052,A012040,닭고기,[무배]마테차숙성new하나푸드훈제닭가슴살5kg200g25팩,47900,41500,-6400
2018-06-01,944326120,A013170,생선통조림,동원 번데기 130g x10캔 /골뱅이/안주/간식/무침/유동,10500,10500,0
2018-06-01,216943221,A017010,배추,자연미가 배추우거지 2kg/냉장진공포장 고랭지농특산,11000,8800,-2200
2018-06-01,1327826121,A013040,고등어,[애터미] 노르웨이 간고등어 2kg 14~16팩 아이스냉동,41500,41500,0
2018-06-01,1832370488,C011020,남자상의,남성정장 순수 국내제작 생산 수트/정장,119000,119000,0
2018-06-01,1509132254,A017020,상추,(맛나)#양상추(국산)1통,5700,5130,-570
2018-06-01,1579609122,F012010,종이기저귀,메리즈 기저귀 일본내수용 정품 밴드형4팩/팬티형3팩,47900,47900,0
2018-06-01,1054420326,C013010,점퍼,30%쿠폰! 웨건 바람막이 윈드브레이커 등산 항공점퍼,27900,27900,0
2018-06-01,299852040,A012060,햄및베이컨,에스푸드 후레쉬베이컨 1kg2개 베이컨 후레쉬베이컨,65650,59090,-6560
2018-06-01,1924127184,G011070,자전거,[스마트] 엘레강스24 여성용자전거 7단 24인치,85000,85000,0
2018-06-01,694729859,A012060,햄및베이컨,롯데 로스팜 엔네이처 340g x1캔 /s/스팸/리챔/뚝심,2490,2490,0
2018-06-01,1250027049,A012040,닭고기,[무배]마테차숙성 new하나푸드 훈제닭가슴살10kg (200gx50팩)소금무첨가/다이어트/헬스,92830,77900,-14930
2018-06-01,2042595819,A018060,스낵과자,팝콘 12컵 커널스 슈퍼믹스/프링글스/인기과자,8300,8300,0
2018-06-01,674429411,A021010,커피,(당일발송)네스프레소 정품캡슐/25종 캡슐커피,5800,5800,0
2018-06-01,1701253188,C013010,점퍼,[크루클린]후드집업/후드티/맨투맨/반팔/아노락/무지,19800,9900,-9900
2018-06-01,451171599,A019010,고춧가루,시골맛 아주매운 중식용 고추가루 2.5kg2개 가루 고추,94380,84950,-9430
2018-06-01,588441089,C013010,점퍼,봄/남자점퍼/작업복/캐주얼/카라점퍼/아우터,49800,49800,0
2018-06-01,815106026,C014010,아동복,[키키제제]남아 맨투맨/반팔티/남방/후드/가디건/셔츠,10900,10900,0
2018-06-01,245317805,C013040,청바지,[게스] 게스키즈 인디고 스키니 진 G76KCP321N3,79000,55300,-23700
2018-06-01,522760177,C012040,여자학생복,[나이스클랍]프린트블라우스(N182YSC001),119000,101150,-17850
2018-06-01,152527065,A017180,호박,건고추(호식이네 1k) 식자재 업소용식자재 대량구매,20040,19240,-800
2018-06-01,705257180,A019170,냉동식품,[냉동] CJ 비비고 왕교자 455g×4개+김치왕교자 420g×4개+청양고추 찐만두 168g×2개,31800,31800,0
2018-06-01,1359463185,A018010,초콜릿,하와이안 호스트 티키 56gX1세트/초콜릿/마카다미아,2000,2000,0
2018-06-01,1747344745,E031130,보온매트,글루바인 전기요(에르사)(슈퍼싱글)/전기매트,109000,109000,0
2018-06-01,1747344746,E031130,보온매트,대원 사계절 전기요/효도선물용 거실형 전기매트,32900,32900,0
2018-06-01,1391196895,C011050,남자내의,면반바지 남자반바지 남성 린넨 청 여름 5부 스판 7부,12900,11900,-1000
2018-06-01,1747344744,E031130,보온매트,글루바인 전기요(프레위르)(슈퍼싱글)/전기매트,79800,79800,0
2018-06-01,1468526597,A012010,국산쇠고기,[무항생제] 불고기샤브샤브 300g 1등급,16100,16100,0
2018-06-01,1657905396,I031040,생화,물병주머니 물병커버 물병 파우치 수통커버 물통,2200,2030,-170
2018-06-01,2069842685,C021040,실내화,나이키 스타 러너 PS 키즈 운동화 검흰 921443-001,47800,42070,-5730
2018-06-01,358010737,C013050,운동복,올뉴K7 리무진 콘솔박스 팔걸이 쿠션 차량콘솔박스 팔,61430,55960,-5470
2018-06-01,1266661254,C011030,남자학생복,린넨 7부셔츠 BTT0165 셔츠 여름셔츠(YA02004) 남자셔,26160,26160,0
2018-06-01,2120588602,C013010,점퍼,[레노마키즈]여아핑크메쉬집업점퍼 (R1825J566_10),31500,28350,-3150
2018-06-01,1113607849,C013020,티셔츠,(스파이더) 봄의류후드 아동후드 기모안감 후드티셔츠,9900,9900,0
2018-06-01,150273328,A013160,맛살,한성 크래미(F2) 1kg2개,52180,52180,0
2018-06-01,1231077336,I031040,생화,타이탄코리아/3500루멘/충전식 헤드랜턴/등산/낚시,19600,17550,-2050
2018-06-01,63864353,C013010,점퍼,빅보이스 후드 집업자켓/후드나시/가디건/후드티,17800,17800,0
2018-06-01,897736809,F011120,인삼,고기 느타리버섯150G(팩),2490,2490,0
2018-06-01,1750489285,C013020,티셔츠,[간쓰리] 비침없는 20수 반팔티 머슬핏 면티 티셔츠,9900,9800,-100
2018-06-01,663351324,A019020,참깨,함양농협 흑임자1kg /검은깨/참깨/들깨/국내산 검은깨,27500,27500,0
2018-06-01,789232511,C015040,장갑,등산장갑 반장갑 자전거장갑 낚시장갑 등산용품 장비,6900,6350,-550
2018-06-01,1895973647,C012030,여자상의,nn66 스트랩 베이직 린넨원피스 - 소라 린넨원피스 긴,36060,32100,-3960
2018-06-01,239358622,E011030,거실장,CF 이케아 라크 TV장식장/다이/선반/LACK TV banch,13900,13900,0
2018-06-01,1192215340,A013170,생선통조림,오뚜기 참치/고추참치 100g 10+2개,14900,14900,0
2018-06-01,661072867,C013050,운동복,올뉴카니발 프런트 바디킷(GSC)/범퍼가드/에어댐,163400,150330,-13070
2018-06-01,884942002,A018080,설탕,유기농 코코넛슈가 1kg 코코넛설탕 자일리톨 가루,12900,12900,0
2018-06-01,1747344720,E031130,보온매트,글루바인 전기요(헤라)(더블)/전기매트 온열매트,116000,116000,0
2018-06-01,1229112697,A022030,생수,페리에 플레인 탄산수330x24병/싱하소다325x24/씨그램,19900,19900,0
2018-06-01,1747344721,E031130,보온매트,글루바인 전기요(프리그)(슈퍼싱글)/전기매트,145200,145200,0
2018-06-01,1747344722,E031130,보온매트,글루바인 전기요(프레이야)(슈퍼싱글)/전기매트,101400,101400,0
2018-06-01,444467897,C014020,유아복,[디플랜][디플랜] 컴포터블바지 BLUE,5000,4750,-250
2018-06-01,579515066,C015040,장갑,스마트폰 터치 사슴 니트 여성장갑 편한장갑 캐주얼장,11840,11840,0
2018-06-01,1747344718,E031130,보온매트,글루바인 전기방석(L)/3인용전기방석 소파용 온열방석,86800,86800,0
2018-06-01,1747344719,E031130,보온매트,글루바인 전기요(헤라)(슈퍼싱글)/전기매트 온열매트,109000,109000,0
2018-06-01,1434395649,C012040,여자학생복,Y넥 프릴 블라우스 (BASB373-A)[예약상품 2018.06.08 부터 발송]/ 보니알렉스,22000,18700,-3300
2018-06-01,1460798304,E011020,침대,리버퍼니쳐 65T 캐미칼 코모드라텍스매트리스 수퍼싱,135580,131520,-4060
2018-06-01,1643705871,C013030,스웨터,(반팔/긴팔)알렉 단가라 니트/스트라이프 돌돌이,22400,22400,0
2018-06-01,1371749767,E011060,의자,초특가 판매1위 프리미엄 메쉬 의자/학생/책상/사무용,33000,29700,-3300
2018-06-01,357764784,C012040,여자학생복,[매그제이(MAGJAY)]슬리브벨트니트 (J11PNT213),36900,34690,-2210
2018-06-01,468649614,C011020,남자상의,남성의류 정장 정장자켓 더블 슬림핏 투버튼 자켓 자,94540,94540,0
2018-06-01,531308374,A012060,햄및베이컨,한성 런천미트200gx10캔,13900,13900,0
2018-06-01,1920092490,C012040,여자학생복,그로 우들랜드그로백1.0 6 18m 유아 의류 아동 실내,103060,103060,0
2018-06-01,735879491,L012060,샴푸,[댕기머리]허벌 샴푸 트리트먼트1000ml+파우치증정,14000,11800,-2200
2018-06-01,1357521938,C014020,유아복,[신디키즈]이랜드키즈 여름 반팔 티셔츠/팬츠 BEST 모음전!,4900,4900,0
2018-06-01,1160269993,I011030,사진기,캐논 정품 EOS 80D 본체 + 가이드북 + 16GB 명품,1167000,1073550,-93450
2018-06-01,354109083,C013040,청바지,디와이진 남자 반바지/청바지/스판/일자핏/빅사이즈,9900,9900,0
2018-06-01,521997318,I053030,복사용지,한솔 75g A4용지 8팩 2박스 4000매,30400,25470,-4930
2018-06-01,439631659,F011120,인삼,야생산삼 산양산삼 자연산 7-8년근 5뿌리산양삼 장뇌,187900,165360,-22540
2018-06-01,1005765695,I011030,사진기,(정품)소니 ILCE-7M2(바디 렌즈미포함)/A7M2/A7 ll,1359000,1250280,-108720
2018-06-01,1219415045,E051020,건전지,페어맨 26650 리튬이온 배터리 페어맨 충전지 건전지,20000,20000,0
2018-06-01,1780870209,A019160,밑반찬,부대찌개 재료 모음/민찌/베이크드빈스/후랑크/콘킹/,2000,2000,0
2018-06-01,775736504,C013060,등산복,등산복 티셔츠 바지 사계절 모음 4900원~11800원,5900,5900,0
2018-06-01,1870559469,A022010,주스,[델몬트] 델몬트 매실 1.5L x 6펫 주스 매실음료 음료수,12300,12300,0
2018-06-01,1826174614,E011060,의자,캐릭터의자/아동의자 학생 컴퓨터책상의자/어린이의자,35000,35000,0
2018-06-01,484553739,C013010,점퍼,-제너럴 레이스 프릴 블루종- 레이스블루종 레이스항(,88400,75140,-13260
2018-06-01,1155842608,C012040,여자학생복,[타미힐피거여성]여성 알파카 혼방 니트 스웨터 (TFMS1WOE06A0),178500,160650,-17850
2018-06-01,1162584940,C021010,아동화,터닝메카드 캔버스화 캐릭터 운동화 아동신발 아동신,22850,22850,0
2018-06-01,343202943,L012060,샴푸,케라시스 두피 클리닉 샴푸 3개/린스/프레쉬쿨/지성,10900,10900,0
2018-06-01,371055809,C021040,실내화,[리복(Reebok)]MEN FITNESS & TRAINING EEBOK TRAINFUSION NINE 3.0 리복 트레인퓨전,55200,46590,-8610
2018-06-01,949954874,I031040,생화,GDF 카본포이즌300 입문용 카본원투대셋트/원투낚시대,34000,34000,0
2018-06-01,2066586166,C013020,티셔츠,(4926상)랩스타일 산전산후 수유가능한 면스판 임부상,18130,18130,0
2018-06-01,1082967458,E031120,믹서,한일 유리 믹서기 HMF-1410 /믹서/분쇄/타이머기능,52500,52500,0
2018-06-01,1008299744,A017220,양파,[맘스허브]국산 손질대파 300g,1250,1250,0
2018-06-01,1431285823,C013060,등산복,[케이투(의류)]남여공용 마조람 롱 다운자켓 (KMW17581),199000,155220,-43780
2018-06-01,53893729,C013020,티셔츠,챔피온 후드집업/맨투맨/후드티!,24900,24400,-500
2018-06-01,1090484495,L021010,손목시계,카파 손목시계 DS116UA 카파 손목시계 전자시계 스포,31110,31110,0
2018-06-01,581159786,F012020,생리대,뉴템포/화이트 탐폰/체내형 생리대/무료배송/당일발송,10500,10500,0
2018-06-01,1775975458,A014030,치즈,매일유업 상하 체다슬라이스치즈25매X4팩 (총100매),24900,24900,0
2018-06-01,245589127,E061010,세탁세제,세제혁명 프리미엄 700g 1통 특가판매,4990,4990,0
2018-06-01,1010348798,A018010,초콜릿,[롯데]롯데 가나 미니 초코바 500G,12000,8590,-3410
2018-06-01,1027826624,C012030,여자상의,에레나 반팔 청원피스 SD-6287-데님원피스 원피스,29410,26180,-3230
2018-06-01,1196781204,C013040,청바지,허리가 편한 인생핏 짤막 코튼 일자진 / 슬랙스,17000,16800,-200
2018-06-01,453337936,C012040,여자학생복,롱 청자켓 로이청롱 NB KD 여성용롱셔츠 여자청셔츠,37580,37580,0
2018-06-01,944941373,C012040,여자학생복,당일발송 국내제작 블라우스/정장셔츠/화이트셔츠,8900,8900,0
2018-06-01,1784672527,I053020,스케치북,흰도화지/흑도화지/125매/8절/4절/A4/B4,4400,4400,0
2018-06-01,1494217040,I031040,생화,코스모스 바퀴형 테이블 아이스박스 쿨러백 대원산업,79000,72590,-6410
2018-06-01,410767898,C012040,여자학생복,[앤아이]레이스메쉬 시스루 웨어 BL,17100,16250,-850
2018-06-01,449969259,E031010,전기밥솥,(추천)쿠첸 명품철정 4인용 IH압력밥솥 CJH-PA0404ID,233000,219020,-13980
2018-06-01,950499784,E011040,소파,보니타빈백 럭셔리 트루파우치 LP502 쇼파/소파베드,124900,124900,0
2018-06-01,1011058921,A019180,즉석식품,CJ 햇반컵반오징어덮밥 230G,4150,2380,-1770
2018-06-01,1997096618,A014030,치즈,[냉동냉장배송][소와나무] 모닝버터오메가3 450g,7800,7800,0
2018-06-01,1708365276,E031020,가스레인지,하츠 3구 가스쿡탑 GC-3605SDSH/전화구안전센서,130000,130000,0
2018-06-01,1973057777,C012060,여자내의,[보니스팍스][90%세일 보니스팍스] 블링블링 스커트 D732SK020,10000,10000,0
2018-06-01,1011058920,A019180,즉석식품,CJ 비비고 스팸부대찌개기획 460G*2,9980,9980,0
2018-06-01,1789627946,I053040,기타문구,테이프형접착메모/포스트잇/메모테이프/메모스티커,1000,1000,0
2018-06-01,246632985,C013010,점퍼,빅사이즈 프리스타디움점퍼 MS1704 빅사이즈 여성의류,67070,65730,-1340
2018-06-01,928867514,A021010,커피,스타벅스 원두커피 1.13 kg 브렉퍼스트 블랙퍼스트,23490,23490,0
2018-06-01,1457569889,C014010,아동복,[블루독아동/키즈6]남아) 이월행사) 히어로그래픽티셔츠(27375-332-06/7/9) 라운드/여,26000,23400,-2600
2018-06-01,293359332,C012040,여자학생복,[루시다]M107 V4810/로하스 사이드버튼 린넨베스트/ 루시다(의류),43800,38550,-5250
2018-06-01,464129322,I031040,생화,전구형 캠핑 랜턴/램프/USB/LED/텐트등/후레쉬/야외등,1900,1750,-150
2018-06-01,56159532,A018100,꿀,꽃샘 사양벌꿀 2kg/곰돌이꿀/아카시아꿀/잡화꿀/꿀차,12900,12900,0
2018-06-01,63852204,E011060,의자,철제간이의자 화장대 1인용 2인용 벤치 식탁의자,27840,27840,0
2018-06-01,1588175177,E041060,수저,국산 스텐레스 수저세트-티스푼/포크/숟가락/젓가락,14000,12500,-1500
2018-06-01,1740843189,G011070,자전거,시애틀모던F 삼천리 하이브리드21단,118100,106290,-11810
2018-06-01,17247924,L021020,장신구,실버링 은반지 졸업 입학 우정 92.5% 순은 선물,13000,13000,0
2018-06-01,1170406721,C011050,남자내의,[리바이스] 남성 502 레귤러 테이퍼드 디스트로이드 데님 반바지 라이트 워시 32792-0,79000,65570,-13430
2018-06-01,446442306,D031010,주택수선재료,16L 오일스테인 우드케어 가구 도장공사 목재페인트,118370,118370,0
2018-06-01,1491495550,A022050,탄산음료,나랑드사이다 1.5Lx12펫 사이다/탄산음료,10900,10900,0
2018-06-01,979400919,A017160,오이,건표고버섯선물 거래처선물세트 명절선물 부모님선물,34000,34000,0
2018-06-01,292345508,E021010,침구,/의자패드 블루 라티오/ 의자패드 의자매트 디자인방,7500,6150,-1350
2018-06-01,1196756267,C021040,실내화,[푸마]8종 공용 운동화/스니커즈/런닝화(당일발송),35000,25960,-9040
2018-06-01,1535394288,A019110,드레싱,기라델리 다크 초콜렛 카라멜 초코 소스 토핑 시럽,16590,16590,0
2018-06-01,1209256913,C012040,여자학생복,롱 시스루 가디건,16700,16200,-500
2018-06-01,686734397,I012010,컴퓨터,정품 삼성컴퓨터 데스크탑 본체/사무용/업무용/PC/SSD,648000,622080,-25920
2018-06-01,1981958255,E031110,청소기,유진로봇 아이클레보 A1 로봇청소기 YCR-M05-A10,299000,299000,0
2018-06-01,2146151798,A017010,배추,베이비채소 야채 씨앗텃밭 상추 배추 쑥 갓 오이 부추,2000,2000,0
2018-06-01,1175026865,I031010,장난감,(Step2)병아리차 (2016.4.1 소비자가 인상) 자동차운,209300,209300,0
2018-06-01,950522626,L021030,가방,리바케이스 7860 17.3인치 노트북 가방/게이밍 백팩,129000,126420,-2580
2018-06-01,65074987,A011020,현미,[2017년 찹쌀10kg/현미찹쌀10kg] 찰현미/찹쌀현미/쌀,29900,29900,0
2018-06-01,1141688290,I012010,컴퓨터,2014년형 뉴맥북프로 13인치 MGX82KH/A /SG/재고보유,1874640,1874640,0
2018-06-01,1859171605,C012020,원피스,(무료배송) (해외직배송)리본 프릴 정장 원피스 여자,76120,66990,-9130
2018-06-01,989944757,E031070,에어컨,마이초절전써큘레이터(MFSS-09S),129000,69900,-59100
2018-06-01,1233809017,G022020,자동차타이어,넥센타이어 N7000 플러스 215/45R17 정품 무료배송,66000,55680,-10320
2018-06-01,1997287142,E011020,침대,[골든잼]잣나무 원목 카우치/돌쇼파 카우치소파,2677300,2596990,-80310
2018-06-01,989944755,E031070,에어컨,마이16인치스텐드선풍기(MFBM-16M),89900,30900,-59000
2018-06-01,895746417,A013170,생선통조림,[동원]동원 살코기참치 100G*3입,6250,6250,0
2018-06-01,1135597296,L012090,기초화장품,50%할인+추가증정! 마몽드 플라워 토너 5종 1+1 외,15000,15000,0
2018-06-01,1128784262,E041070,밀폐용기,사각밀폐용기/일회용용기/샐러드/반찬통/소풍/도시락,11900,11900,0
2018-06-01,464414309,C012020,원피스,[플라스틱아일랜드] 소매 플레어 핸드메이드 자켓(PH4HJ061)/ 플라스틱아일랜드스토리,79000,64780,-14220
2018-06-01,1886907166,C013010,점퍼,봄 여름용 콤비자켓 와사자켓 체크자켓,43900,43900,0
2018-06-01,668005537,C013020,티셔츠,에스닉시스루티/자수티셔츠/망사티셔츠/레이스티,9900,9900,0
2018-06-01,235236043,E031050,냉장고,T딤채소형김치냉장고 쁘띠100L WDS10BEACL/WDS10BPACL,579000,549000,-30000
2018-06-01,1846352565,E031010,전기밥솥,[공식]쿠첸 프리미엄 IH압력밥솥 6인용 CJH-VE0682ID,147000,147000,0
2018-06-01,177530255,C011030,남자학생복,[아메리칸웨스트]Angina 남성가디건/니트/정장가디건,12800,6400,-6400
2018-06-01,649518456,C013020,티셔츠,[톰보이]트윌 트렌치코트 9108111995,199000,161190,-37810
2018-06-01,798295297,C012060,여자내의,[로엠][로엠] 캐주얼 멜빵 스커트 RMWH525G52,9900,9410,-490
2018-06-01,2095221589,A013170,생선통조림,유동 자연산골뱅이400g,6350,6350,0
2018-06-01,266326355,A021010,커피,맥심 아이스 커피믹스 블랙 110T,14400,14400,0
2018-06-01,505160083,E041020,컵,한국도자기 2인조 커피잔 모음/ 티스픈증정,50400,50400,0
2018-06-01,937031165,C013040,청바지,리바이스/CK/ 청바지/자켓/데님 남방/진/스키니/진,45000,45000,0
2018-06-01,2102973737,A011100,라면,사포코 에그누들 500g,3500,3500,0
2018-06-01,1895255739,C013040,청바지,레깅스 하이웨스트 9부 밍크털 슬림핏 레깅스 레깅스,19670,19670,0
2018-06-01,146534508,C014010,아동복,티파니 11세 67-145 마혼방 반팔 자켓 미사용 /823,10000,9900,-100
2018-06-01,1700570549,C013040,청바지,[앙투] 여름신상 바지25~36빅사이즈 청 반바지 슬랙스,24800,24800,0
2018-06-01,439606540,A019100,식초,(무)일회용 토마토케찹9g(1000개입)케찹 식자재 마요,51600,43860,-7740
2018-06-01,895746423,A013170,생선통조림,[동원]동원 야채참치 100g,2100,2100,0
2018-06-01,769538139,L021030,가방,에일리언웨어 Alienware AWV17BP 17인치 노트북백팩,135000,129000,-6000
2018-06-01,142664266,A016090,참외,참외하면 성주! 비교불가 꿀 참외 4kg,8900,8900,0
2018-06-01,336149068,A018030,껌,롯데 자일리톨 껌 오리온 리필 알파 코팅 용기 통 판,3600,3600,0
2018-06-01,1841323133,E031120,믹서,신일 다용도 믹서기 SFM-353NK /칼날 2가지/컵 총4개/,26300,26300,0
2018-06-01,1816802127,I031040,생화,MS 미니테이블/2폴딩 접이식 테이블 캠핑용품,20000,15850,-4150
2018-06-01,1420347027,C015020,모자,힙합모자/스냅백/야구모자/군모/빈티지/여름모자,4900,4800,-100
2018-06-01,1563372188,D031010,주택수선재료,(MD추천~드라마협찬)숲속에느낌그대로/포인트스티커/시트지/벽지/창문/그래픽/데코/유,10000,6210,-3790
2018-06-01,1050288076,E021010,침구,자연미학 어반 링클피그먼트 워싱이불3장 + 베개커버6장 세트 퀸(Q),89900,89900,0
2018-06-01,1487223379,C012040,여자학생복,[마리끌레르]무봉제니트가디건(MA8BKN07M4)(김해점),180600,166430,-14170
2018-06-01,149469965,A016110,딸기,세미원 냉동 딸기 1kg 2개,25480,25480,0
2018-06-01,2113993648,E031140,비데,[본사직영점] 노비타 비데 BD-H210 /스테인리스노즐,148000,148000,0
2018-06-01,1206204532,C011050,남자내의,(남자옷도매) DP-249 린넨마 ST팬츠 (S-XL) 연소라 패,30140,30140,0
2018-06-01,1930829278,C013050,운동복,LED하이브리드화살표 2차사고예방 공공기관납품,38000,32200,-5800
2018-06-01,508403932,E011060,의자,모던식탁의자/인테리어/거실/책상/컴퓨터/카페/다용도,27900,27900,0
2018-06-01,1803094050,C013010,점퍼,[인디고뱅크키즈]베이직 절개배색 바람막이 IKJA183G2,15900,15900,0
2018-06-01,1022366976,G011070,자전거,뮤트 접이식자전거 미켈란 20인치/26인치 MTB형 21단,73100,65790,-7310
2018-06-01,1049938910,E031120,믹서,JB3060WH 브라운 믹서기 1.75L/내열강화유리 dk,82500,77370,-5130
2018-06-01,945602597,E031080,선풍기,니코 세라믹히터 UMH-6702C,28100,28100,0
2018-06-01,2029493944,C012060,여자내의,난닝구 트레빌로 밴딩스판숏팬츠/ 난닝구,17900,17370,-530
2018-06-01,318044723,C013010,점퍼,봄 여름 자켓 블루종 롱 점퍼 바람막이 남자 남성,26900,23900,-3000
2018-06-01,988091888,A016130,키위,제스프리 썬골드키위 (6~12입/팩),9990,9590,-400
2018-06-01,1582003405,C011030,남자학생복,심쿵가디건/베이직/롱/배색/숄가디건/자켓가디건/남자,14800,14800,0
2018-06-01,291997749,C012040,여자학생복,앤플러스 여성 집업 롱베스트/롱조끼/가디건/캐주얼/단체복/셔츠/반바지/티셔츠,49800,49800,0
2018-06-01,486398806,F011130,홍삼,천제명 진홍삼액골드(60ML*30입),37000,37000,0
2018-06-01,1045980470,L012090,기초화장품,정품 피지오겔로션/크림/클렌징/베스트1+1(9비누증정),34900,34900,0
2018-06-01,898603624,A018060,스낵과자,[크라운]크라운 쵸코하임 (142G),2750,1990,-760
2018-06-01,424642352,A019030,생강,백초생강 (참존 1.2k) X10,45560,40550,-5010
2018-06-01,1597263696,F011130,홍삼,정관장 홍삼정진(200G),130000,130000,0
2018-06-01,1565870225,I031040,생화,LED 헤드 랜턴 헤드 렌턴 충전식 랜턴 18650충전지,13900,13900,0
2018-06-01,1956328225,E031130,보온매트,#TV홈쇼핑정품#한일/보일러매트{더블사이즈}온수매트,398000,394020,-3980
2018-06-01,988150534,A017130,도라지,[CJ직배송] 맛고구마 60g X10개,31500,20900,-10600
2018-06-01,990005269,A022050,탄산음료,롯데 클라우드클리어제로(캔) 350ML,1300,1300,0
2018-06-01,1388144574,F011150,건강기능식품,야미베어스 유기농 멀티비타민(대용량180T)/야미베어/,35900,35900,0
2018-06-01,1426546896,A021010,커피,빈스힐 하루두잔 빼자카페 10포,21000,20000,-1000
2018-06-01,836122497,A022030,생수,바두아 스파클링(750미리/330미리) 무료배송/빠른배송,41900,41900,0
2018-06-01,173374049,C012060,여자내의,[디어제인][디어제인]9부베이직팬츠M4283,6700,6370,-330
2018-06-01,1216819017,C011020,남자상의,3pcs 투피스 세트 조끼는옵션 여름용 린넨 정장세트/,99000,98000,-1000
2018-06-01,488086491,E041010,식기,금원보/삼족두꺼비/풍수지리/인테리어/소품/개업선물,76800,75270,-1530
2018-06-01,895685138,A011110,당면,풀무원 SOGA 부침용두부 300G,1590,1590,0
2018-06-01,2046214649,E021010,침구,바이알러 진드기 알러지 방지 딜라잇 차렵토퍼 침구세트 (차렵이불+토퍼+누비베개커버,69900,69900,0
2018-06-01,2126168050,C013020,티셔츠,a라인레이스ops/레이스원피스/레이스민소매/롱티,19500,19500,0
2018-06-01,1125572986,A021010,커피,아이브루 1+1(70T+70T)/커피믹스/홍차or녹차 10T 증정,9900,9900,0
2018-06-01,1011093300,A021020,차,수입커피모음패키지 커피모아 믹스_25종 25개입,12500,12500,0
2018-06-01,256516515,A011080,밀가루,백제쌀국수 면마루쌀국수 24개/30개/쌀떡국 떡뽁이,22700,22700,0
2018-06-01,476498360,C013010,점퍼,MJ-997 ( 인기) 생지노멀1 청자켓 (M-L) 진청 남성코,37520,37520,0
2018-06-01,1121540545,F012020,생리대,엘리스 생리대 순수감촉 날개형 대형 10P x 4팩/ 엘리스,8500,8080,-420
2018-06-01,1779631307,L021020,장신구,[바보사랑]두산베어스 원형 손거울 스트라이프,4000,4000,0
2018-06-01,452798988,L021060,유모차,프라메떼 - 디럭스사륜 180도차양 170도등받이조절 유,776330,690940,-85390
2018-06-01,350739948,I031010,장난감,와우토이즈 맥스 모터바이크 장난감 완구 어린이 아,39190,39190,0
2018-06-01,1533175804,C012040,여자학생복,[ab.f.z]혜리블라우스 AFR3GB53F[갤러리아],39000,33150,-5850
2018-06-01,2097186361,A012030,돼지고기,오늘도돼지예 삼겹살/오겹살/목살/왕목살 500g,3900,3900,0
2018-06-01,378320477,C012060,여자내의,[쿠키세븐]P6576 린넨 클래식 버튼 큐롯팬츠,52000,49400,-2600
2018-06-01,2024871628,A012010,국산쇠고기,(롯데햄 선물세트)카놀라유 1호 x 6개 고급 쇼핑백 포,100580,89520,-11060
2018-06-01,1346852423,I011020,영상음향기기,PA500S/뷰소닉/빔프로젝터/3600안시/15000시간/ABC,369000,321030,-47970
2018-06-01,1506133866,C013060,등산복,[빈폴아웃도어]스카이 블루 여성 칼라리스 재킷 (BO8339C03Q),159000,125610,-33390
2018-06-01,1104147653,F012010,종이기저귀,[2018 ALL NEW] 보솜이 디오가닉 신생아/소형 2팩,25900,25900,0
2018-06-01,1865833030,C013020,티셔츠,[반에이크]젤리티셔츠J(VA84TSQ394A),19800,17820,-1980
2018-06-01,1036226045,C021040,실내화,크록스 성인/아동/여성 샌들/아쿠아슈즈/슬리퍼,20900,20900,0
2018-06-01,1458253452,A013040,고등어,50년 간잽이/이동삼 간고등어/안동간고등어,22800,22800,0
2018-06-01,2057077449,C013040,청바지,남성 D톤워싱 캣브러쉬포인트 스키니핏 스판데님팬츠 FNMEDDK120M/ 닉스,29500,26550,-2950
2018-06-01,1172048794,C012040,여자학생복,추가금NO.자체제작상품.빅사이즈까지 블라우스 셔츠,19900,19900,0
2018-06-01,1121540573,F012020,생리대,엘리스 생리대 메가미 날개 중형 22P x 2팩/ 엘리스,10500,9980,-520
2018-06-01,1536511557,C012040,여자학생복,지나블리스 체크 롤업 긴팔 셔츠 7455,18900,18900,0
2018-06-01,718040778,E011040,소파,보니타빈백 대형 코쿤 C207 빈백/쇼파베드/1인용쇼파,79900,79900,0
2018-06-01,1391375505,C011050,남자내의,[지큐][지큐쿨제이][여름신상] 01 심플 스트링 고무줄 5부 반바지 하프팬츠,16800,15960,-840
2018-06-01,1120129188,A022010,주스,웅]자연은제주감귤1.5/내사랑알로에1.5/내사랑토마토1,1100,1100,0
2018-06-01,1110581193,E011050,책상,무료배송 1인용컴퓨터책상/학생책상/서재/좌식책상,19900,19900,0
2018-06-01,2068334148,C013010,점퍼,남자청자켓 와펜 패치 빈티지 데님자켓 C0216001a /,57700,49050,-8650
2018-06-01,692864714,C012030,여자상의,로로텐 롱/미니/쉬폰/레이스 원피스/빅사이즈,37900,37900,0
2018-06-01,451061057,C012060,여자내의,아리아나 뒷트임 청롱스커트-청치마 DM-5037,20720,20720,0
2018-06-01,1216021971,A019180,즉석식품,정인혜의 맛있는 집밥도시락/즉석밥/식단관리 도시락,26000,26000,0
2018-06-01,1121539581,F012020,생리대,엘리스 생리대 순수감촉 일반형 소형 28P x 4팩/ 엘리스,8500,8080,-420
2018-06-01,1168213661,I011030,사진기,소니 A7S II 본체 정품 명품,2662480,2662480,0
2018-06-01,395561076,C012030,여자상의,오프숄더어깨끈원피스/미니/섹시/어깨트임/클럽.,10900,10900,0
